sentence_pair,sentence1,sentence2,trial_type,subject,subject_selected_sentence,subjects_majority_vote,cluster,subjects_majority_vote_2clusters,subject_chose_majority_2clusters,agreement_2clusters,include_as_gpt_item,gpt_choice,gpt_engaged_subjects_agreement,probability_sentence1,probability_sentence2
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,11,2.0,1.0,engaged_accurate,1.0,0,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,11,2.0,1.0,engaged_accurate,1.0,0,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,11,2.0,1.0,engaged_accurate,1.0,0,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,11,2.0,1.0,engaged_accurate,1.0,0,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,13,1.0,1.0,engaged_accurate,1.0,1,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,13,1.0,1.0,engaged_accurate,1.0,1,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,13,1.0,1.0,engaged_accurate,1.0,1,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,13,1.0,1.0,engaged_accurate,1.0,1,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,13,1.0,1.0,engaged_accurate,1.0,1,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I mean the electoral college makes perfect sense_Neither concepts are pulled off successfully for me,I mean the electoral college makes perfect sense,Neither concepts are pulled off successfully for me,randomly_sampled_natural,13,1.0,1.0,engaged_accurate,1.0,1,0.5,True,1.0,1.0,-35.284066466614604,-49.99410039186478
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,8,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,9,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,10,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,11,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,11,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,11,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,11,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,11,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,11,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,13,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,13,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,13,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,13,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,13,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
I told them to save some for tonight_them for to some save told I tonight,I told them to save some for tonight,them for to some save told I tonight,natural_vs_shuffled,13,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-33.38963317871094,-67.97704315185547
In Australia we call this Tall Poppy Syndrome_Look at the nerves ready to feed me,In Australia we call this Tall Poppy Syndrome,Look at the nerves ready to feed me,natural_controversial,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-52.32065087556839,-48.10048797726631
In Australia we call this Tall Poppy Syndrome_Look at the nerves ready to feed me,In Australia we call this Tall Poppy Syndrome,Look at the nerves ready to feed me,natural_controversial,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-52.32065087556839,-48.10048797726631
In Australia we call this Tall Poppy Syndrome_Look at the nerves ready to feed me,In Australia we call this Tall Poppy Syndrome,Look at the nerves ready to feed me,natural_controversial,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-52.32065087556839,-48.10048797726631
In Australia we call this Tall Poppy Syndrome_Look at the nerves ready to feed me,In Australia we call this Tall Poppy Syndrome,Look at the nerves ready to feed me,natural_controversial,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-52.32065087556839,-48.10048797726631
