Zone Type,Trial Number,Zone Name,Response,Reaction Time,counterbalance-o1ql,sentence1,sentence2,sentence1_type,sentence2_type,sentence1_model,sentence2_model,sentence1_bert_prob,sentence2_bert_prob,sentence1_bert_has_a_mouth_prob,sentence2_bert_has_a_mouth_prob,sentence1_electra_prob,sentence2_electra_prob,sentence1_electra_has_a_mouth_prob,sentence2_electra_has_a_mouth_prob,sentence1_roberta_prob,sentence2_roberta_prob,sentence1_roberta_has_a_mouth_prob,sentence2_roberta_has_a_mouth_prob,subject
response_button_text,15,resp3,Somewhat confident,15430.40000009537,set 1,Controversial cyclones localities utilise miraculously feathered leopard rescuers,Now you can make your in public spaces,S2,S1,roberta_has_a_mouth,roberta,-155.07733154296875,-54.33316040039063,-51.14122028271436,-44.6733940243721,-107.0812530517578,-40.06836318969727,-72.02694556117058,-37.566908210515976,-153.10501098632812,-52.11125564575195,-22.61485551790247,-44.92305396869778,4
response_button_text,16,resp5,Confident,12317.199999809265,set 1,Buying something breathes or crawls aesthetically to decorate,Sometimes what looks and feels real to you,S2,S1,roberta_has_a_mouth,roberta,-98.77840423583984,-53.670372009277344,-29.53172379802709,-28.31687067449093,-77.00393676757812,-40.158390045166016,-41.7837047725916,-26.306982040405273,-110.26786041259766,-51.60851287841797,-9.784045071341096,-36.58324171602726,4
response_button_text,17,resp3,Somewhat confident,7846.599999904633,set 1,Plenty schizophrenic indie labels signing all the time,The hard of words in all the time,S2,S1,bert_has_a_mouth,bert,-92.10252380371094,-54.56373596191406,-14.334616323480985,-49.44560235738754,-70.24446868896484,-38.81939697265625,-30.287797471271915,-38.107859328389175,-77.82965087890625,-53.77661514282226,-38.275467860512435,-46.89111661911011,4
response_button_text,18,resp5,Confident,12033.600000143051,set 1,Ciudad suspiciously relieving kinship morgue fugitives scouring closets,Today why I removed this post under question,S2,S1,roberta_has_a_mouth,roberta,-159.8228302001953,-70.27554321289061,-56.77327396112925,-60.527702808380134,-122.98993682861328,-55.17581176757813,-71.85030122846366,-55.644409596920006,-164.41384887695312,-57.79607772827149,-27.757365882396694,-59.41518068313599,4
response_button_text,19,resp3,Somewhat confident,11214.5,set 1,Nazareth tilting bulging bottoms bespoke replicas coiled defiantly,My Shaw at his ugly scrap that day,S2,S1,roberta_has_a_mouth,roberta,-155.27366638183594,-76.01985931396484,-42.03708151966202,-64.19399499893188,-112.39313507080078,-59.5584716796875,-84.17608405032661,-58.73008620738983,-167.41712951660156,-76.39612579345703,-29.64059660211205,-78.64469641447067,4
response_button_text,20,resp1,Very confident,8032.5,set 1,They have some forgettable beers for sure tho,They forgettable some sure beers have tho for,C1,C2,all,all,-75.76203918457031,-92.70275115966795,-30.46702951192856,-86.1376805305481,-52.74993515014648,-80.99409484863281,-22.5352932959795,-81.85475826263428,-66.26126098632811,-91.83607482910156,-18.97193494113162,-91.9056887626648,4
response_button_text,21,resp5,Confident,10897.400000095367,set 1,And this one for quite some time now,Had this problem for quite some semesters now,S1,S2,roberta,roberta_has_a_mouth,-51.9332046508789,-62.9404525756836,-22.910277429968122,-19.24270854145289,-32.180049896240234,-46.5250244140625,-14.71641676593572,-13.9593899352476,-45.93733596801758,-61.476478576660156,-19.811611091368828,-2.4373024357482795,4
response_button_text,22,resp3,Somewhat confident,8564.200000047684,set 1,He used to remove it from the mouth,Correspondent unprofessional must camouflage himself behind the schizophrenic,S1,S2,bert,bert_has_a_mouth,-48.138160705566406,-151.43994140625,-32.662483682855964,-19.015682292915443,-30.77822685241699,-91.37433624267578,-24.318366155028343,-40.56838621592033,-51.114707946777344,-101.49665069580078,-32.00801617279649,-47.65088877594098,4
response_button_text,23,resp3,Somewhat confident,10772.900000095367,set 1,Prisoners schizophrenic aptly forbid convicts to inject toxin,I did not let this to fix me,S2,S1,bert_has_a_mouth,bert,-122.83525848388672,-48.76738739013672,-10.458380155934721,-38.90310897026211,-85.06852722167969,-33.19150924682617,-42.13560778769897,-31.65880868257955,-110.6531753540039,-52.6131477355957,-52.99681539431914,-32.93478624848649,4
response_button_text,24,resp4,Somewhat confident,13126.700000047684,set 1,Are you to yet again redeem cherished paychecks,No one did this I have something wrong,S2,S1,electra_has_a_mouth,electra,-113.19107055664062,-57.6219367980957,-23.53025058695857,-39.47965644299985,-74.98816680908203,-38.56082534790039,-15.608115672570419,-38.15112042427064,-77.46087646484375,-54.40137481689453,-36.002549226395786,-35.57720911502838,4
response_button_text,25,resp3,Somewhat confident,8708.400000095367,set 1,Children are physically different to a physical environment,Gardens look darn breathtaking around bustling dealership dealerships,S1,S2,electra,electra_has_a_mouth,-57.19853210449219,-124.69295501708984,-44.16682307422161,-28.254319256535386,-38.0460090637207,-95.24642944335938,-32.496924199163914,-19.39127430366352,-58.44392395019531,-100.06041717529295,-42.19654986262322,-52.16109330969629,4
response_button_text,26,resp3,Somewhat confident,12372.900000095371,set 1,Brezhnev inexplicably oftentimes arranges which feature symphonic soprano,I was also supposed to be a book,S2,S1,roberta_has_a_mouth,roberta,-123.2459716796875,-44.88097763061523,-34.56314667790318,-28.619984439399552,-113.10368347167969,-29.002361297607425,-64.84229026627146,-26.85159405169543,-145.55606079101562,-42.826263427734375,-10.807464333327513,-30.418625826758213,4
response_button_text,27,resp5,Confident,11133.900000095371,set 1,Fahrenheit misinterpreting acknowledgment disproportionately unsatisfactory indistinguishable schizophrenic hypocritical,He and the heavy version on that example,S2,S1,bert_has_a_mouth,bert,-347.42498779296875,-63.71392822265625,-9.22350796855784,-65.39395785331726,-231.56216430664062,-52.5941162109375,-12.409858066640195,-56.35438776016235,-136.468017578125,-64.10662841796875,-86.95320158820324,-56.63574624061585,4
response_button_text,28,resp3,Somewhat confident,8515.299999952316,set 1,They will be used to study and interprets,Fahrenheit curves taper smoother to implement and maintain,S1,S2,bert,bert_has_a_mouth,-48.030433654785156,-90.66722869873048,-27.74921271880157,-12.100753073835225,-39.39247131347656,-73.18621826171875,-27.38775996677577,-29.61078894198306,-55.936790466308594,-84.55318450927734,-26.823777183890343,-34.97759094438516,4
response_button_text,29,resp3,Somewhat confident,9883.299999952316,set 1,Whilst needlessly furthering societal assimilation with her blunder,Time is the a report of the story,S2,S1,roberta_has_a_mouth,roberta,-112.65060424804688,-58.91598510742188,-33.690709874937056,-57.328625559806824,-80.84024047851562,-43.40515899658203,-39.02638267861767,-54.72724163532257,-96.95111083984376,-48.61034774780274,-14.087013070675313,-63.72125720977783,4
response_button_text,30,resp3,Somewhat confident,19599.899999856952,set 1,I want to liberals in the freedom over,Neighbours acknowledgment indistinguishable schizophrenic disproportionately disproportionate misinterpreting unsatisfactory,S1,S2,bert,bert_has_a_mouth,-62.69611740112305,-364.16387939453125,-68.72479701042175,-13.38456113479502,-51.08499526977539,-233.6986541748047,-64.83091390132904,-29.07498871137113,-65.94865417480469,-147.45181274414062,-57.64541649818421,-59.00682916401275,4
response_button_text,31,resp5,Confident,12324.900000095371,set 1,Garbage shreds mangled strewn barefoot through uninhabited kennel,The greats is happening all over the world,S2,S1,roberta_has_a_mouth,roberta,-156.16595458984375,-47.55755615234375,-19.296827978194415,-27.61548052611761,-89.53120422363281,-33.74834442138672,-52.52821794175543,-24.55209347486381,-138.12734985351562,-44.65636444091797,-8.072792231454514,-30.698112424463034,4
response_button_text,32,resp5,Confident,10186.699999809263,set 1,You reliably presume to put shortcomings into perspective,I just want to get it from here,S2,S1,electra_has_a_mouth,electra,-81.34429168701172,-43.0366439819336,-6.663509588870512,-23.549504920607433,-56.29452133178711,-23.68529510498047,-6.890236310537148,-16.427867497142866,-72.05708312988281,-44.0743408203125,-44.892127349972725,-27.42083883448504,4
response_button_text,33,resp6,Very confident,11661.400000095371,set 1,In time it was going to be me,In fairness I am trying to prevent this,S1,S2,bert,bert_has_a_mouth,-43.032752990722656,-47.67107772827149,-24.630448851443358,-7.253449363430263,-28.02279853820801,-32.55759811401367,-19.04270317754708,-12.427573304827092,-44.72317504882813,-47.70204544067383,-25.033269315958023,-15.122490629204547,4
response_button_text,34,resp4,Somewhat confident,12564.200000047684,set 1,Neighbours misinterpreting schizophrenic misunderstood disproportionate unsatisfactory acknowledgment indistinguishable,We not want to be it in time,S2,S1,bert_has_a_mouth,bert,-362.8002014160156,-51.71878433227539,-7.8720933489601626,-42.23338340222836,-208.0283660888672,-35.41699981689453,-36.20920856098016,-36.914541121805094,-143.1084442138672,-52.01387023925781,-55.56382304259205,-46.17493347078562,4
response_button_text,35,resp3,Somewhat confident,12028.100000143051,set 1,I have the panel issues and of it,Inspired psilocybin wretched subpoenas redevelop Khrushchev carbohydrates mismanagement,S1,S2,electra,electra_has_a_mouth,-63.18696594238281,-240.44451904296875,-55.38781297206879,-24.07864115314169,-47.71985244750977,-203.2159423828125,-61.0124676823616,-42.417595633652134,-61.20572280883789,-162.35614013671875,-56.537887811660774,-70.79742434466061,4
response_button_text,36,resp5,Confident,13681.900000095371,set 1,Anyhow what wields navigating whomever burgeoning bureaucratic intermediary,And they live in the way in peace,S2,S1,electra_has_a_mouth,electra,-166.0115966796875,-57.56001281738281,-30.40577946970734,-43.72889173030853,-137.02226257324222,-39.481204986572266,-19.806973835773533,-47.02126395702362,-119.95445251464844,-57.2812614440918,-80.08957022428513,-40.71516799926758,4
response_button_text,37,resp3,Somewhat confident,11819.599999904629,set 1,It are in men with a simple language,Neighbours gastrointestinal chimpanzees unsatisfactory indistinguishable schizophrenic disproportionately misinterpreting,S1,S2,bert,bert_has_a_mouth,-54.02127456665039,-359.2811584472656,-51.01032620668411,-18.608568227694832,-45.11574172973633,-216.71807861328125,-46.703722059726715,-27.434838440796284,-60.60921478271485,-153.47183227539062,-51.91405445337296,-68.20806226978675,4
response_button_text,38,resp4,Somewhat confident,11962.100000143051,set 1,I put the keyed and in your place,Your are the busiest unaccompanied in our neighbourhood,S1,S2,bert,bert_has_a_mouth,-55.48426818847656,-81.66407775878906,-58.004565715789795,-28.74439584510311,-44.76152038574219,-58.48067092895508,-43.3204882144928,-30.72580053553247,-57.4860954284668,-71.08912658691406,-56.014655113220215,-46.968293454498045,4
response_button_text,39,resp4,Somewhat confident,10140.399999856949,set 1,Brezhnev ingenuity disembarking Acapulco methamphetamine arthropods unaccompanied Khrushchev,And diplomacy is more people to the place,S2,S1,electra_has_a_mouth,electra,-285.63134765625,-62.2647705078125,-4.11877819071924,-58.702834248542786,-230.9702606201172,-47.32767868041992,-34.002544249029604,-62.81108438968658,-185.8443145751953,-63.57590866088867,-69.49113244420005,-60.05382204055786,4
response_button_text,40,resp2,Confident,9593.5,set 1,Figures out if you are on the lead,Neighbours unsatisfactory indistinguishable misinterpreting schizophrenic on homecoming cheerleading,S1,S2,bert,bert_has_a_mouth,-51.26656723022461,-258.9073486328125,-38.10567247867584,-16.425481883188013,-36.35614776611328,-145.0205535888672,-25.63363040983677,-49.83617821162386,-54.11059951782226,-155.95506286621094,-31.16256570070982,-61.803504505962344,4
response_button_text,41,resp4,Somewhat confident,16399.699999809265,set 1,Gloucester cleverly seeking to deduce where someplace is,Good then want to learn that there is,S2,S1,roberta_has_a_mouth,roberta,-87.44317626953125,-59.84017562866211,-43.288012220802564,-49.98259772360325,-74.68538665771484,-45.64825057983398,-47.749053706415005,-44.6554275173694,-93.7939453125,-54.29640197753906,-20.057059765676968,-58.09526597335935,4
response_button_text,42,resp5,Confident,10471.100000143051,set 1,Sound like me The One Big Red to,Sound like The Big Red One to me,C2,C1,all,all,-71.66484832763672,-53.43462371826172,-58.697728395462036,-12.34520061314106,-57.24787902832031,-39.57227325439453,-58.0690598487854,-22.029825180768967,-75.87028503417969,-59.036216735839844,-59.25557231903076,-13.81838884949684,4
response_button_text,43,resp3,Somewhat confident,16300.0,set 1,Knows arts ist and is not has there,Investigators vulnerabilities misunderstood Khrushchev misinterpreted acknowledgment disproportionately schizophrenic,S1,S2,bert,bert_has_a_mouth,-68.61856842041016,-352.1706237792969,-82.40345215797423,-5.12085578776157,-66.28124237060547,-192.3722381591797,-72.2561402320862,-32.760374815560056,-77.99626159667969,-132.60226440429688,-59.98611652851105,-86.00216531159822,4
response_button_text,44,resp5,Confident,15058.399999856949,set 1,Here could have turned this off as well,Joyce may have glossed motherhood figuratively as atypical,S1,S2,roberta,roberta_has_a_mouth,-53.954078674316406,-107.03943634033205,-33.249566651880734,-12.704779596720526,-38.03071212768555,-80.79386138916016,-25.707449346780766,-25.30023468832951,-50.50806045532226,-98.0807647705078,-33.70601260662079,-7.240323486286798,4
response_button_text,45,resp3,Somewhat confident,11882.5,set 1,No idea gets to be out the position,Hotchkiss discredit psilocybin discrepancy meticulously methamphetamine disenfranchised Brezhnev,S1,S2,electra,electra_has_a_mouth,-66.63584136962889,-265.65042114257807,-59.070169925689704,-7.71833545317736,-48.83543014526367,-228.6549530029297,-64.039430485107,-34.86145319166826,-64.01597595214844,-171.66519165039062,-60.66955183073878,-74.48651905764565,4
response_button_text,46,resp5,Confident,13525.5,set 1,I have ever been close as a friend,Refugees had erroneously been treated like unattended skateboard,S1,S2,roberta,roberta_has_a_mouth,-48.657958984375,-116.0877914428711,-19.27835951000452,-19.741083559582194,-30.638660430908203,-75.61543273925781,-20.882675468921658,-36.940475387396866,-49.81822967529297,-95.0187759399414,-27.527835883200172,-13.912724702895506,4
response_button_text,47,resp2,Confident,12157.899999856949,set 1,There entails a certain downright humility to psilocybin,It was a lot of kind to work,S2,S1,electra_has_a_mouth,electra,-99.02478790283205,-49.26859664916992,-11.186805923192878,-31.905186112970114,-81.71097564697266,-29.812744140625,-16.469925549346954,-32.23269137222087,-85.05696868896484,-52.53554916381836,-36.01631520162118,-35.257000334560864,4
